goal,pledged,state,country,currency,deadline,launched_at,staff_pick,backers_count,spotlight,percent_funded,Average_Donation,Category_and_Sub_Category,Category,Sub_Category,Data_Created_Conversion,Data_Ended_Conversion
6000,325,failed,US,USD,1385735295,1383139695,FALSE,12,FALSE,5.416666667,27.08333333,music/jazz,music,jazz,41577.35295,41607.39462
8000,65,failed,US,USD,1299786527,1295898527,FALSE,2,FALSE,0.8125,32.5,music/jazz,music,jazz,40567.61721,40612.61721
3500,45,failed,US,USD,1352610040,1349150440,FALSE,5,FALSE,1.285714286,9,music/jazz,music,jazz,41183.9588,41224.00046
3000,730,failed,US,USD,1367676034,1365084034,FALSE,21,FALSE,24.33333333,34.76190476,music/jazz,music,jazz,41368.37539,41398.37539
5000,0,failed,US,USD,1442856131,1441128131,FALSE,0,FALSE,0,0,music/jazz,music,jazz,42248.51541,42268.51541
3152,1286,failed,GB,GBP,1359978927,1357127727,FALSE,45,FALSE,40.79949239,28.57777778,music/jazz,music,jazz,41276.28851,41309.28851
2000,1351,failed,US,USD,1387479360,1384887360,FALSE,29,FALSE,67.55,46.5862069,music/jazz,music,jazz,41597.58056,41627.58056
5000,65,failed,US,USD,1293082524,1290490524,FALSE,2,FALSE,1.3,32.5,music/jazz,music,jazz,40505.02458,40535.02458
2100,644,failed,US,USD,1338321305,1336506905,FALSE,30,FALSE,30.66666667,21.46666667,music/jazz,music,jazz,41037.62159,41058.62159
3780,113,failed,US,USD,1351582938,1348731738,FALSE,8,FALSE,2.989417989,14.125,music/indie rock,music,indie rock,41179.11271,41212.11271
3750,30,failed,US,USD,1326520886,1322632886,FALSE,1,FALSE,0.8,30,music/indie rock,music,indie rock,40877.04266,40922.04266
1500,302,failed,US,USD,1315341550,1312490350,FALSE,14,FALSE,20.13333333,21.57142857,music/indie rock,music,indie rock,40759.6522,40792.6522
5000,2001,failed,US,USD,1456957635,1451773635,FALSE,24,FALSE,40.02,83.375,music/indie rock,music,indie rock,42371.72726,42431.72726
2000,20,failed,US,USD,1336789860,1331666146,FALSE,2,FALSE,1,10,music/indie rock,music,indie rock,40981.59428,41040.89653
1000,750,failed,US,USD,1483137311,1481322911,FALSE,21,FALSE,75,35.71428571,music/indie rock,music,indie rock,42713.73277,42734.73277
500,205,failed,US,USD,1473972813,1471812813,FALSE,7,FALSE,41,29.28571429,music/indie rock,music,indie rock,42603.66219,42628.66219
1000,0,failed,US,USD,1338159655,1335567655,FALSE,0,FALSE,0,0,music/indie rock,music,indie rock,41026.75064,41056.75064
1000,72,failed,US,USD,1314856800,1311789885,FALSE,4,FALSE,7.2,18,music/indie rock,music,indie rock,40751.54497,40787.04167
25000,2360.32,failed,US,USD,1412534943,1409942943,FALSE,32,FALSE,9.44128,73.76,music/indie rock,music,indie rock,41887.57573,41917.57573
3000,125,failed,US,USD,1385055979,1382460379,FALSE,4,FALSE,4.166666667,31.25,music/indie rock,music,indie rock,41569.4905,41599.53216
8000,260,failed,US,USD,1408581930,1405989930,FALSE,9,FALSE,3.25,28.88888889,music/indie rock,music,indie rock,41841.82326,41871.82326
6000,2445,failed,US,USD,1280635200,1273121283,FALSE,17,FALSE,40.75,143.8235294,music/indie rock,music,indie rock,40303.9917,40390.95833
2000,200,failed,US,USD,1427920363,1425331963,FALSE,5,FALSE,10,40,music/indie rock,music,indie rock,42065.68939,42095.64772
20000,7834,failed,US,USD,1465169610,1462577610,FALSE,53,FALSE,39.17,147.8113208,music/indie rock,music,indie rock,42496.77326,42526.77326
8000,195,failed,US,USD,1287975829,1284087829,FALSE,7,FALSE,2.4375,27.85714286,music/indie rock,music,indie rock,40430.91932,40475.91932
8000,3200,failed,US,USD,1440734400,1438549026,FALSE,72,FALSE,40,44.44444444,music/indie rock,music,indie rock,42218.66465,42243.95833
3000,0,failed,US,USD,1354123908,1351528308,FALSE,0,FALSE,0,0,music/indie rock,music,indie rock,41211.48042,41241.52208
2500,70,failed,US,USD,1326651110,1322763110,FALSE,2,FALSE,2.8,35,music/indie rock,music,indie rock,40878.54988,40923.54988
750,280,failed,US,USD,1306549362,1302661362,FALSE,8,FALSE,37.33333333,35,music/indie rock,music,indie rock,40645.89076,40690.89076
5000,21,failed,US,USD,1459365802,1456777402,FALSE,2,FALSE,0.42,10.5,music/jazz,music,jazz,42429.64123,42459.59956
6500,0,failed,US,USD,1276024260,1272050914,FALSE,0,FALSE,0,0,music/jazz,music,jazz,40291.60317,40337.59097
30000,90,failed,US,USD,1409412600,1404947422,FALSE,3,FALSE,0.3,30,music/jazz,music,jazz,41829.7572,41881.4375
5000,160,failed,US,USD,1348367100,1346180780,FALSE,4,FALSE,3.2,40,music/jazz,music,jazz,41149.58773,41174.89236
50000,151,failed,US,USD,1451786137,1449194137,FALSE,3,FALSE,0.302,50.33333333,music/jazz,music,jazz,42341.87196,42371.87196
6500,196,failed,US,USD,1295847926,1290663926,FALSE,6,FALSE,3.015384615,32.66666667,music/jazz,music,jazz,40507.03155,40567.03155
15000,0,failed,US,USD,1394681590,1392093190,FALSE,0,FALSE,0,0,music/jazz,music,jazz,41680.98137,41710.9397
2900,0,failed,US,USD,1315715823,1313123823,FALSE,0,FALSE,0,0,music/jazz,music,jazz,40766.98406,40796.98406
2500,0,failed,US,USD,1280206740,1276283655,FALSE,0,FALSE,0,0,music/jazz,music,jazz,40340.59323,40385.99931
16000,520,failed,US,USD,1343016000,1340296440,FALSE,8,FALSE,3.25,65,music/jazz,music,jazz,41081.48194,41112.95833
550,123,failed,GB,GBP,1488546319,1483362319,FALSE,5,FALSE,22.36363636,24.6,music/jazz,music,jazz,42737.33703,42797.33703
100000,0,failed,US,USD,1390522045,1388707645,FALSE,0,FALSE,0,0,music/jazz,music,jazz,41641.79682,41662.79682
3500,30,failed,US,USD,1355197047,1350009447,FALSE,2,FALSE,0.857142857,15,music/jazz,music,jazz,41193.90101,41253.94267
30000,1982,failed,US,USD,1336188019,1333596019,FALSE,24,FALSE,6.606666667,82.58333333,music/jazz,music,jazz,41003.93078,41033.93078
1500,0,failed,US,USD,1345918747,1343326747,FALSE,0,FALSE,0,0,music/jazz,music,jazz,41116.55494,41146.55494
6500,375,failed,US,USD,1330577940,1327853914,FALSE,9,FALSE,5.769230769,41.66666667,music/jazz,music,jazz,40937.47123,40968.99931
3300,0,failed,US,USD,1287723600,1284409734,FALSE,0,FALSE,0,0,music/jazz,music,jazz,40434.64507,40473
5000,30,failed,US,USD,1405305000,1402612730,FALSE,1,FALSE,0.6,30,music/jazz,music,jazz,41802.7353,41833.89583
3900,196,failed,GB,GBP,1417474761,1414879161,FALSE,10,FALSE,5.025641026,19.6,music/jazz,music,jazz,41944.70788,41974.74955
20000,100,failed,US,USD,1355930645,1352906645,FALSE,1,FALSE,0.5,100,music/jazz,music,jazz,41227.43339,41262.43339
5500,0,failed,US,USD,1384448822,1381853222,FALSE,0,FALSE,0,0,music/jazz,music,jazz,41562.46322,41592.50488
15000,4635,failed,US,USD,1323666376,1320033976,FALSE,20,FALSE,30.9,231.75,music/jazz,music,jazz,40846.96269,40889.00435
27000,5680,failed,US,USD,1412167393,1409143393,FALSE,30,FALSE,21.03703704,189.3333333,music/jazz,music,jazz,41878.32168,41913.32168
15000,330,failed,US,USD,1416614523,1414018923,FALSE,6,FALSE,2.2,55,music/jazz,music,jazz,41934.75142,41964.79309
3000,327,failed,US,USD,1360795069,1358203069,FALSE,15,FALSE,10.9,21.8,music/jazz,music,jazz,41288.73459,41318.73459
6000,160,failed,US,USD,1385590111,1382994511,FALSE,5,FALSE,2.666666667,32,music/jazz,music,jazz,41575.67258,41605.71425
7000,0,failed,US,USD,1278628800,1276043330,FALSE,0,FALSE,0,0,music/jazz,music,jazz,40337.81169,40367.73611
20000,0,failed,US,USD,1337024695,1334432695,FALSE,0,FALSE,0,0,music/jazz,music,jazz,41013.61453,41043.61453
14500,1575,failed,US,USD,1353196800,1348864913,FALSE,28,FALSE,10.86206897,56.25,music/jazz,music,jazz,41180.65409,41230.79167
500,0,failed,US,USD,1333946569,1331358169,FALSE,0,FALSE,0,0,music/jazz,music,jazz,40978.02973,41007.98807
900,345,failed,US,USD,1277501520,1273874306,FALSE,5,FALSE,38.33333333,69,music/jazz,music,jazz,40312.70725,40354.68889
2000,131,failed,GB,GBP,1395007200,1392021502,FALSE,7,FALSE,6.55,18.71428571,music/jazz,music,jazz,41680.15164,41714.70833
9500,1381,failed,US,USD,1363990545,1360106145,FALSE,30,FALSE,14.53684211,46.03333333,music/jazz,music,jazz,41310.76094,41355.71927
2000,120,failed,US,USD,1399867409,1394683409,FALSE,2,FALSE,6,60,music/jazz,music,jazz,41710.96075,41770.96075
5000,1520,failed,CA,CAD,1399183200,1396633284,FALSE,30,FALSE,30.4,50.66666667,music/jazz,music,jazz,41733.52875,41763.04167
3500,50,failed,US,USD,1454054429,1451462429,FALSE,2,FALSE,1.428571429,25,music/jazz,music,jazz,42368.12534,42398.12534
1400,0,failed,US,USD,1326916800,1323131689,FALSE,0,FALSE,0,0,music/jazz,music,jazz,40882.81584,40926.625
3500,40,failed,US,USD,1383509357,1380913757,FALSE,2,FALSE,1.142857143,20,music/jazz,music,jazz,41551.58978,41581.63145
7000,25,failed,US,USD,1346585448,1343993448,FALSE,1,FALSE,0.357142857,25,music/jazz,music,jazz,41124.27139,41154.27139
2750,40,failed,US,USD,1372622280,1369246738,FALSE,2,FALSE,1.454545455,20,music/jazz,music,jazz,41416.55484,41455.62361
9000,1544,failed,US,USD,1439251926,1435363926,FALSE,14,FALSE,17.15555556,110.2857143,technology/wearables,technology,wearables,42181.80007,42226.80007
50000,1161,failed,US,USD,1486693145,1484101145,FALSE,31,FALSE,2.322,37.4516129,technology/wearables,technology,wearables,42745.88825,42775.88825
7500,668,failed,US,USD,1455826460,1452716060,FALSE,16,FALSE,8.906666667,41.75,technology/wearables,technology,wearables,42382.63495,42418.63495
3000,289,failed,US,USD,1480438905,1477843305,FALSE,12,FALSE,9.633333333,24.08333333,technology/wearables,technology,wearables,42673.45955,42703.50122
50000,6663,failed,US,USD,1460988000,1458050450,FALSE,96,FALSE,13.326,69.40625,technology/wearables,technology,wearables,42444.37558,42478.375
100000,2484,failed,FR,EUR,1487462340,1482958626,FALSE,16,FALSE,2.484,155.25,technology/wearables,technology,wearables,42732.66465,42784.79097
15000,286,failed,US,USD,1473444048,1470852048,FALSE,5,FALSE,1.906666667,57.2,technology/wearables,technology,wearables,42592.54222,42622.54222
850,0,failed,US,USD,1467312306,1462128306,FALSE,0,FALSE,0,0,technology/wearables,technology,wearables,42491.57299,42551.57299
4000,480,failed,NL,EUR,1457812364,1455220364,FALSE,8,FALSE,12,60,technology/wearables,technology,wearables,42411.61995,42441.61995
20000,273,failed,DE,EUR,1456016576,1450832576,FALSE,7,FALSE,1.365,39,technology/wearables,technology,wearables,42360.83537,42420.83537
5000,1402,failed,CA,CAD,1453053661,1450461661,FALSE,24,FALSE,28.04,58.41666667,technology/wearables,technology,wearables,42356.54237,42386.54237
50000,19195,failed,US,USD,1465054872,1461166872,FALSE,121,FALSE,38.39,158.6363636,technology/wearables,technology,wearables,42480.44528,42525.44528
49000,19572,failed,US,USD,1479483812,1476888212,FALSE,196,FALSE,39.94285714,99.85714286,technology/wearables,technology,wearables,42662.40523,42692.4469
15000,126,failed,US,USD,1422158199,1419566199,FALSE,5,FALSE,0.84,25.2,technology/wearables,technology,wearables,41998.95601,42028.95601
15000,6511,failed,US,USD,1440100839,1436472039,FALSE,73,FALSE,43.40666667,89.19178082,technology/wearables,technology,wearables,42194.62545,42236.62545
300000,16984,failed,US,USD,1473750300,1470294300,FALSE,93,FALSE,5.661333333,182.6236559,technology/wearables,technology,wearables,42586.08681,42626.08681
50000,861,failed,US,USD,1430081759,1424901359,FALSE,17,FALSE,1.722,50.64705882,technology/wearables,technology,wearables,42060.70554,42120.66388
12000,233,failed,US,USD,1479392133,1476710133,FALSE,7,FALSE,1.941666667,33.28571429,technology/wearables,technology,wearables,42660.34413,42691.3858
7777,881,failed,US,USD,1428641940,1426792563,FALSE,17,FALSE,11.32827568,51.82352941,technology/wearables,technology,wearables,42082.59448,42103.99931
50000,19430,failed,US,USD,1421640665,1419048665,FALSE,171,FALSE,38.86,113.625731,technology/wearables,technology,wearables,41992.96603,42022.96603
55650,25655,failed,US,USD,1489500155,1485874955,FALSE,188,FALSE,46.10062893,136.462766,technology/wearables,technology,wearables,42766.41846,42808.37679
95000,40079,failed,US,USD,1487617200,1483634335,FALSE,110,FALSE,42.18842105,364.3545455,technology/wearables,technology,wearables,42740.48536,42786.58333
2500,712,failed,US,USD,1455210353,1451927153,FALSE,37,FALSE,28.48,19.24324324,technology/wearables,technology,wearables,42373.50409,42411.50409
35000,377,failed,US,USD,1476717319,1473693319,FALSE,9,FALSE,1.077142857,41.88888889,technology/wearables,technology,wearables,42625.4273,42660.4273
110000,879,failed,CA,CAD,1441119919,1437663919,FALSE,29,FALSE,0.799090909,30.31034483,technology/wearables,technology,wearables,42208.42036,42248.42036
25000,298,failed,US,USD,1477454340,1474676646,FALSE,6,FALSE,1.192,49.66666667,technology/wearables,technology,wearables,42636.8084,42668.95764
12000,1776,failed,US,USD,1475766932,1473174932,FALSE,30,FALSE,14.8,59.2,technology/wearables,technology,wearables,42619.42745,42649.42745
20000,3562,failed,US,USD,1461301574,1456121174,FALSE,81,FALSE,17.81,43.97530864,technology/wearables,technology,wearables,42422.046,42482.00433
8000,106,failed,US,USD,1408134034,1405542034,FALSE,4,FALSE,1.325,26.5,technology/wearables,technology,wearables,41836.63928,41866.63928
30000,14000,failed,MX,MXN,1486624607,1483773407,FALSE,11,FALSE,46.66666667,1272.727273,technology/wearables,technology,wearables,42742.09499,42775.09499
5000,2296,failed,CA,CAD,1485147540,1481951853,FALSE,14,FALSE,45.92,164,technology/wearables,technology,wearables,42721.01219,42757.99931
100000,226,failed,US,USD,1433178060,1429290060,FALSE,5,FALSE,0.226,45.2,technology/wearables,technology,wearables,42111.50069,42156.50069
20000,6925,failed,US,USD,1409813940,1407271598,FALSE,45,FALSE,34.625,153.8888889,technology/wearables,technology,wearables,41856.65738,41886.08264
20000,411,failed,US,USD,1447032093,1441844493,FALSE,8,FALSE,2.055,51.375,technology/wearables,technology,wearables,42256.80663,42316.8483
50000,280,failed,US,USD,1458925156,1456336756,FALSE,3,FALSE,0.56,93.33333333,technology/wearables,technology,wearables,42424.54116,42454.49949
100000,2607,failed,US,USD,1467132185,1461948185,FALSE,24,FALSE,2.607,108.625,technology/wearables,technology,wearables,42489.48825,42549.48825
150000,2889,failed,AU,AUD,1439515497,1435627497,FALSE,18,FALSE,1.926,160.5,technology/wearables,technology,wearables,42184.85066,42229.85066
2700,909,failed,AT,EUR,1456094197,1453502197,FALSE,12,FALSE,33.66666667,75.75,technology/wearables,technology,wearables,42391.73376,42421.73376
172889,97273,failed,SE,SEK,1456385101,1453793101,FALSE,123,FALSE,56.26326718,790.8373984,technology/wearables,technology,wearables,42395.10071,42425.10071
35000,28986.16,failed,US,USD,1466449140,1463392828,FALSE,96,FALSE,82.8176,301.9391667,technology/wearables,technology,wearables,42506.20866,42541.58264
10000,1486,failed,US,USD,1417387322,1413495722,FALSE,31,FALSE,14.86,47.93548387,technology/wearables,technology,wearables,41928.69586,41973.73752
88888,11,failed,US,USD,1407624222,1405032222,FALSE,4,FALSE,0.012375124,2.75,technology/wearables,technology,wearables,41830.73868,41860.73868
17500,3,failed,US,USD,1475431486,1472839486,FALSE,3,FALSE,0.017142857,1,technology/wearables,technology,wearables,42615.54498,42645.54498
104219,30751,failed,ES,EUR,1471985640,1469289685,FALSE,179,FALSE,29.50613612,171.7932961,technology/wearables,technology,wearables,42574.45932,42605.6625
10000,106,failed,US,USD,1427507208,1424918808,FALSE,3,FALSE,1.06,35.33333333,technology/wearables,technology,wearables,42060.9075,42090.86583
30000,1888,failed,DE,EUR,1451602800,1449011610,FALSE,23,FALSE,6.293333333,82.08695652,technology/wearables,technology,wearables,42339.75938,42369.75
20000,2550,failed,GB,GBP,1452384000,1447698300,FALSE,23,FALSE,12.75,110.8695652,technology/wearables,technology,wearables,42324.55903,42378.79167
50000,6610,failed,NL,EUR,1403507050,1400051050,FALSE,41,FALSE,13.22,161.2195122,technology/wearables,technology,wearables,41773.08623,41813.08623
5000,0,failed,IT,EUR,1475310825,1472718825,FALSE,0,FALSE,0,0,technology/wearables,technology,wearables,42614.14844,42644.14844
10000,1677,failed,US,USD,1475101495,1472509495,FALSE,32,FALSE,16.77,52.40625,technology/wearables,technology,wearables,42611.72564,42641.72564
25000,26,failed,US,USD,1409770164,1407178164,FALSE,2,FALSE,0.104,13,technology/wearables,technology,wearables,41855.57597,41885.57597
5000,212,failed,GB,GBP,1468349460,1466186988,FALSE,7,FALSE,4.24,30.28571429,technology/wearables,technology,wearables,42538.54847,42563.57708
100000,467,failed,US,USD,1462655519,1457475119,FALSE,4,FALSE,0.467,116.75,technology/wearables,technology,wearables,42437.71666,42497.67499
70000,17561,failed,US,USD,1478926800,1476054568,FALSE,196,FALSE,25.08714286,89.59693878,technology/wearables,technology,wearables,42652.75657,42686
200000,4669,failed,US,USD,1417388340,1412835530,FALSE,11,FALSE,2.3345,424.4545455,technology/wearables,technology,wearables,41921.05475,41973.74931
10000,726,failed,US,USD,1417276800,1415140480,FALSE,9,FALSE,7.26,80.66666667,technology/wearables,technology,wearables,41947.73241,41972.45833
4000,65,failed,US,USD,1406474820,1403902060,FALSE,5,FALSE,1.625,13,technology/wearables,technology,wearables,41817.6581,41847.43542
5000,65,failed,US,USD,1417145297,1414549697,FALSE,8,FALSE,1.3,8.125,technology/wearables,technology,wearables,41940.89464,41970.93631
60000,35135,failed,CA,CAD,1447909401,1444017801,FALSE,229,FALSE,58.55833333,153.4279476,technology/wearables,technology,wearables,42281.96066,42327.00233
150000,11683,failed,CA,CAD,1415865720,1413270690,FALSE,40,FALSE,7.788666667,292.075,technology/wearables,technology,wearables,41926.09132,41956.12639
894700,19824,canceled,US,USD,1489537560,1484357160,FALSE,6,FALSE,2.215714765,3304,technology/wearables,technology,wearables,42748.85139,42808.80972
5000,5200,canceled,GB,GBP,1485796613,1481908613,FALSE,4,FALSE,104,1300,technology/wearables,technology,wearables,42720.51172,42765.51172
9999,2960,canceled,US,USD,1450331940,1447777514,FALSE,22,FALSE,29.6029603,134.5454545,technology/wearables,technology,wearables,42325.47586,42355.04097
20000,3211,canceled,FR,EUR,1489680061,1487091661,FALSE,15,FALSE,16.055,214.0666667,technology/wearables,technology,wearables,42780.50071,42810.45904
25000,20552,canceled,US,USD,1455814827,1453222827,FALSE,95,FALSE,82.208,216.3368421,technology/wearables,technology,wearables,42388.50031,42418.50031
200000,150102,canceled,US,USD,1446217183,1443538783,FALSE,161,FALSE,75.051,932.310559,technology/wearables,technology,wearables,42276.41647,42307.41647
4000,234,canceled,US,USD,1418368260,1417654672,FALSE,8,FALSE,5.85,29.25,technology/wearables,technology,wearables,41976.83185,41985.09097
30000,13296,canceled,US,USD,1481727623,1478095223,FALSE,76,FALSE,44.32,174.9473684,technology/wearables,technology,wearables,42676.37527,42718.41693
93500,250,canceled,MX,MXN,1482953115,1480361115,FALSE,1,FALSE,0.267379679,250,technology/wearables,technology,wearables,42702.60087,42732.60087
50000,6565,canceled,US,USD,1466346646,1463754646,FALSE,101,FALSE,13.13,65,technology/wearables,technology,wearables,42510.39637,42540.39637
